date,price,has_tweet,price_diff
2016/05/12,0.0002352467377522,True,-2.7317913100000676e-07
2016/05/13,0.0002349735586212,True,-1.5634879848000006e-06
2016/05/14,0.0002334100706364,True,-1.2329894864000063e-06
2016/05/15,0.00023217708115,True,-3.3233517839999964e-06
2016/05/16,0.000228853729366,True,-3.399613124799994e-06
2016/05/17,0.0002254541162412,True,8.087931216999987e-07
2016/05/18,0.0002262629093629,True,-1.6470970428999945e-06
2016/05/19,0.00022461581232,True,1.944029999399998e-06
2016/05/20,0.0002265598423194,True,-3.9523471940001585e-07
2016/05/21,0.0002261646076,True,-3.3536015847999805e-06
2016/05/22,0.0002228110060152,True,2.6080352199994153e-08
2016/05/23,0.0002228370863674,True,3.5833613549999415e-07
2016/05/24,0.0002231954225029,True,-1.9491340376999976e-06
2016/05/25,0.0002212462884652,True,5.51558466909999e-06
2016/05/26,0.0002267618731343,True,-5.2446610060999865e-06
2016/05/27,0.0002215172121282,True,-3.2350206927000004e-06
2016/05/28,0.0002182821914355,True,3.3092559109000066e-06
2016/05/29,0.0002215914473464,True,7.2251002841999974e-06
2016/05/30,0.0002288165476306,True,-1.8014384124999936e-06
2016/05/31,0.0002270151092181,True,5.853998622499986e-06
2016/06/01,0.0002328691078406,True,-2.5414575758000058e-06
2016/06/02,0.0002303276502648,True,7.731661783200015e-06
2016/06/03,0.000238059312048,True,-3.2822499890000547e-07
2016/06/04,0.0002377310870491,True,-2.368532632499997e-06
2016/06/05,0.0002353625544166,True,-2.230298642300001e-06
2016/06/06,0.0002331322557743,True,5.8401052345e-06
2016/06/07,0.0002389723610088,True,6.291208905800005e-06
2016/06/08,0.0002452635699146,True,1.8179071966000003e-05
2016/06/09,0.0002634426418806,True,-4.092279224900011e-06
2016/06/10,0.0002593503626557,True,-8.869235054900023e-06
2016/06/11,0.0002504811276008,True,1.0125751068000045e-05
2016/06/12,0.0002606068786688,True,3.210520782619998e-05
2016/06/13,0.000292712086495,True,2.0598842331799995e-05
2016/06/14,0.0003133109288268,True,-3.330390888100002e-06
2016/06/15,0.0003099805379387,True,2.1221164558799996e-05
2016/06/16,0.0003312017024975,True,-1.266967673850002e-05
2016/06/17,0.000318532025759,True,3.957408389300041e-06
2016/06/18,0.0003224894341483,True,8.397549386399974e-06
2016/06/19,0.0003308869835347,True,-1.3259084147500006e-05
2016/06/20,0.0003176278993872,True,-1.4108709571299973e-05
2016/06/21,0.0003035191898159,True,-4.886633639800001e-05
2016/06/22,0.0002546528534179,True,2.9752426864300006e-05
2016/06/23,0.0002844052802822,True,-3.709330870200014e-06
2016/06/24,0.000280695949412,True,3.528170098700029e-06
2016/06/25,0.0002842241195107,True,-1.3180515713000088e-06
2016/06/26,0.0002829060679394,True,5.617822283199997e-06
2016/06/27,0.0002885238902226,True,9.769796874500001e-06
2016/06/28,0.0002982936870971,True,-3.921495582400033e-06
2016/06/29,0.0002943721915147,True,2.1415082725999984e-06
2016/06/30,0.0002965136997873,True,3.0088088533000213e-06
2016/07/01,0.0002995225086406,True,2.4208081966999874e-06
2016/07/02,0.0003019433168373,True,-1.9889308271200002e-05
2016/07/03,0.0002820540085661,True,4.843802464499995e-06
2016/07/04,0.0002868978110306,True,-4.108069130799997e-06
2016/07/05,0.0002827897418998,True,-1.5389089688000067e-06
2016/07/06,0.000281250832931,True,-5.753984230799994e-06
2016/07/07,0.0002754968487002,True,-1.1668683605999875e-06
2016/07/08,0.0002743299803396,True,-3.300631620599978e-06
2016/07/09,0.000271029348719,True,7.090854189998859e-08
2016/07/10,0.0002711002572609,True,-3.592211210699987e-06
2016/07/11,0.0002675080460502,True,-7.45768893499997e-07
2016/07/12,0.0002667622771567,True,-5.744700732500038e-06
2016/07/13,0.0002610175764242,True,-9.655388321999571e-07
2016/07/14,0.000260052037592,True,7.386982110999581e-07
2016/07/15,0.0002607907358031,True,1.6070575214000102e-06
2016/07/16,0.0002623977933245,True,-2.355507467300007e-06
2016/07/17,0.0002600422858572,True,-9.469594766200009e-06
2016/07/18,0.000250572691091,True,-5.266264435299965e-06
2016/07/19,0.0002453064266557,True,-1.8555776072000135e-06
2016/07/20,0.0002434508490485,True,-5.873671912499993e-06
2016/07/21,0.000237577177136,True,2.2988407700000324e-08
2016/07/22,0.0002376001655437,True,7.934928526000034e-07
2016/07/23,0.0002383936583963,True,6.6750485792999926e-06
2016/07/24,0.0002450687069756,True,-8.148173026999877e-07
2016/07/25,0.0002442538896729,True,-3.698681751400021e-06
2016/07/26,0.0002405552079215,True,-6.885333104799995e-06
2016/07/27,0.0002336698748167,True,4.2891779785999965e-06
2016/07/28,0.0002379590527953,True,-1.0728856382999938e-06
2016/07/29,0.000236886167157,True,-1.5238243185999975e-06
2016/07/30,0.0002353623428384,True,-4.369272544099998e-06
2016/07/31,0.0002309930702943,True,-8.194083446800003e-06
2016/08/01,0.0002227989868475,True,-2.1541548829600015e-05
2016/08/02,0.0002012574380179,True,1.5318135094500017e-05
2016/08/03,0.0002165755731124,True,-8.054671131999978e-07
2016/08/04,0.0002157701059992,True,2.749881423700002e-06
2016/08/05,0.0002185199874229,True,1.4032107888899993e-05
2016/08/06,0.0002325520953118,True,3.2391489062199994e-05
2016/08/07,0.000264943584374,True,-2.820470019840001e-05
2016/08/08,0.0002367388841756,True,2.7938990223000035e-06
2016/08/09,0.0002395327831979,True,-1.0075694746999799e-06
2016/08/10,0.0002385252137232,True,1.6872508046999785e-06
2016/08/11,0.0002402124645279,True,-3.1887636619997903e-07
2016/08/12,0.0002398935881617,True,-3.991096268800016e-06
2016/08/13,0.0002359024918929,True,1.2431781030400026e-05
2016/08/14,0.0002483342729233,True,-1.0417484721400014e-05
2016/08/15,0.0002379167882019,True,2.0563260292299975e-05
2016/08/16,0.0002584800484942,True,-1.2674749817099965e-05
2016/08/17,0.0002458052986771,True,-3.659943228000005e-06
2016/08/18,0.0002421453554491,True,-1.1269270158800011e-05
2016/08/19,0.0002308760852903,True,3.7147857659999947e-06
2016/08/20,0.0002345908710563,True,-1.141649411599984e-06
2016/08/21,0.0002334492216447,True,-5.43574038350001e-06
2016/08/22,0.0002280134812612,True,-5.016291275599988e-06
2016/08/23,0.0002229971899856,True,7.671672893300001e-06
2016/08/24,0.0002306688628789,True,-2.1581598532000013e-06
2016/08/25,0.0002285107030257,True,2.381076330999982e-06
2016/08/26,0.0002308917793567,True,-4.4516892218999995e-06
2016/08/27,0.0002264400901348,True,-2.3829012310999935e-06
2016/08/28,0.0002240571889037,True,-3.754105892500001e-06
2016/08/29,0.0002203030830112,True,5.2296017029000025e-06
2016/08/30,0.0002255326847141,True,1.5896559204999904e-06
2016/08/31,0.0002271223406346,True,-4.805656812399993e-06
2017/11/01,0.0010969241223636,True,8.739818661040013e-05
2017/11/02,0.001184322308974,True,-1.5142428954099995e-05
2017/11/03,0.0011691798800199,True,-2.567849484789997e-05
2017/11/04,0.001143501385172,True,4.2096229037000017e-05
2017/11/05,0.001185597614209,True,-1.5431403317900123e-05
2017/11/06,0.0011701662108911,True,2.4409070126600032e-05
2017/11/07,0.0011945752810177,True,1.690763001790008e-05
2017/11/08,0.0012114829110356,True,0.00018260269064839982
2017/11/09,0.001394085601684,True,-0.00022845562344849988
2017/11/10,0.0011656299782355,True,1.723601489100001e-05
2017/11/11,0.0011828659931265,True,-0.00013329326819119997
2017/11/12,0.0010495727249353,True,0.0001324034126299
2017/11/13,0.0011819761375652,True,6.154809333399963e-06
2017/11/14,0.0011881309468986,True,0.00012079983375180002
2017/11/15,0.0013089307806504,True,4.485068577909988e-05
2017/11/16,0.0013537814664295,True,-5.840856537050001e-05
2017/11/17,0.001295372901059,True,5.540714264140015e-05
2017/11/18,0.0013507800437004,True,1.702043278319987e-05
2017/11/19,0.0013678004764836,True,-2.4919255518099934e-05
2017/11/20,0.0013428812209655,True,4.0555013292998925e-06
2017/11/21,0.0013469367222948,True,0.0005503512786085001
2017/11/22,0.0018972880009033,True,7.76053189699001e-05
2017/11/23,0.0019748933198732,True,-6.767662127950009e-05
2017/11/24,0.0019072166985937,True,0.00011691760494599978
2017/11/25,0.0020241343035397,True,-2.4033609150899988e-05
2017/11/26,0.0020001006943888,True,-4.614311128099853e-06
2017/11/27,0.0019954863832607,True,0.00039717492962950025
2017/11/28,0.0023926613128902,True,-0.0002841613838461001
2017/11/29,0.0021084999290441,True,-1.7096203163099923e-05
2017/11/30,0.002091403725881,True,5.0909891002199996e-05
2017/12/01,0.0021423136168832,True,1.8516937051100014e-05
2017/12/02,0.0021608305539343,True,4.455492814069975e-05
2017/12/03,0.002205385482075,True,0.00025837383880469985
2017/12/04,0.0024637593208797,True,0.0001219418617696001
2017/12/05,0.0025857011826493,True,8.65346856485003e-05
2017/12/06,0.0026722358682978,True,0.00023947985218989972
2017/12/07,0.0029117157204877,True,-5.610367613260005e-05
2017/12/08,0.0028556120443551,True,-0.0001534538408694999
2017/12/09,0.0027021582034856,True,-5.610826811110019e-05
2017/12/10,0.0026460499353745,True,8.98480259829003e-05
2017/12/11,0.0027358979613574,True,0.0004565088244524
2017/12/12,0.0031924067858098,True,0.00021232834034999983
2017/12/13,0.0034047351261598,True,0.0003535924284931999
2017/12/14,0.003758327554653,True,5.674602529699962e-06
2017/12/15,0.0037640021571827,True,0.0021600701362911
2017/12/16,0.0059240722934738,True,4.087622997109991e-05
2017/12/17,0.0059649485234449,True,0.00041742106020020014
2017/12/18,0.0063823695836451,True,-0.0007209746337354002
2017/12/19,0.0056613949499097,True,0.0011983277301148001
2017/12/20,0.0068597226800245,True,0.0009439355746309001
2017/12/21,0.0078036582546554,True,-0.0015890942738035
2017/12/22,0.0062145639808519,True,0.0014017570740552003
2017/12/23,0.0076163210549071,True,0.0014548031330423004
2017/12/24,0.0090711241879494,True,1.1978070785298792e-05
2017/12/25,0.0090831022587347,True,0.0007888997864394006
2017/12/26,0.0098720020451741,True,-0.0005370678084747997
2017/12/27,0.0093349342366993,True,-0.0007609190833242005
2017/12/28,0.0085740151533751,True,0.0011844051782898997
2017/12/29,0.009758420331665,True,-0.0014050035410427993
2017/12/30,0.0083534167906222,True,0.001222217263035199
2017/12/31,0.0095756340536574,True,-0.0004844443331100991
2018/01/01,0.0090911897205473,True,0.00024425610395040036
2018/01/02,0.0093354458244977,True,0.00025653847103259894
2018/01/03,0.0095919842955303,True,0.0005063361543531011
2018/01/04,0.0100983204498834,True,0.0037429101803903003
2018/01/05,0.0138412306302737,True,0.0020242615884430992
2018/01/06,0.0158654922187168,True,0.0017206004608565015
2018/01/07,0.0175860926795733,True,-0.0019211626593766025
2018/01/08,0.0156649300201967,True,-0.0014289154968740985
2018/01/09,0.0142360145233226,True,-0.0008381420545979009
2018/01/10,0.0133978724687247,True,-0.0016142791420449987
2018/01/11,0.0117835933266797,True,0.0016228336748568984
2018/01/12,0.0134064270015366,True,-0.0004209983276194998
2018/01/13,0.0129854286739171,True,-0.0009248428725485997
2018/01/14,0.0120605858013685,True,-0.0016770461725577005
2018/01/15,0.0103835396288108,True,-0.0034283106729035995
2018/01/16,0.0069552289559072,True,0.0008112292253314004
2018/01/17,0.0077664581812386,True,0.00028613401396539954
2018/01/18,0.008052592195204,True,-5.7398784391199734e-05
2018/01/19,0.0079951934108128,True,0.0007008359822367003
2018/01/20,0.0086960293930495,True,-0.0014993912247780999
2018/01/21,0.0071966381682714,True,-0.00044498237743050006
2018/01/22,0.0067516557908409,True,-0.00010682108676350003
2018/01/23,0.0066448347040774,True,0.0003844206194507996
2018/01/24,0.0070292553235282,True,0.0005320276179425001
2018/01/25,0.0075612829414707,True,-0.00042826637682619965
2018/01/26,0.0071330165646445,True,0.0002328113178387001
2018/01/27,0.0073658278824832,True,9.748105285989957e-05
2018/01/28,0.0074633089353431,True,-0.0005591241961521998
2018/01/29,0.0069041847391909,True,-4.589611268530046e-05
2018/01/30,0.0068582886265056,True,-0.0009112620188077994
2018/01/31,0.0059470266076978,True,-5.185887492040013e-05
2018/02/01,0.0058951677327774,True,-0.0009108165076564005
2018/02/02,0.004984351225121,True,-0.0005598317671447993
2018/02/03,0.0044245194579762,True,0.0006461901312345992
2018/02/04,0.0050707095892108,True,-0.0006710350546646994
2018/02/05,0.0043996745345461,True,-0.0009385193140633002
2018/02/06,0.0034611552204828,True,0.0008572699177887997
2018/02/07,0.0043184251382716,True,-6.242112189929969e-05
2018/02/08,0.0042560040163723,True,0.0002496380350726999
2018/02/09,0.004505642051445,True,0.0004687225796529996
2018/02/10,0.004974364631098,True,2.9056226571000203e-05
2018/02/11,0.005003420857669,True,-1.2481467768699593e-05
2018/02/12,0.0049909393899003,True,0.0004613794831043001
2018/02/13,0.0054523188730046,True,0.00013326439891689964
2018/02/14,0.0055855832719215,True,0.0011490522124070002
2018/02/15,0.0067346354843285,True,0.0006050885244647999
2018/02/16,0.0073397240087933,True,-0.0003172386123526001
2018/02/17,0.0070224853964407,True,3.8944335870400026e-05
2018/02/18,0.0070614297323111,True,-0.0005790127065351995
2018/02/19,0.0064824170257759,True,0.00023533539914749949
2018/02/20,0.0067177524249234,True,0.0003745136947295004
2018/02/21,0.0070922661196529,True,-0.0008460894955077004
2018/02/22,0.0062461766241452,True,-6.0006762224998e-06
2018/02/23,0.0062401759479227,True,0.0004427620816559001
2018/02/24,0.0066829380295786,True,-0.00041848184557080007
2018/02/25,0.0062644561840078,True,-7.325510502120044e-05
2018/02/26,0.0061912010789866,True,0.00018090946698810003
2018/02/27,0.0063721105459747,True,-6.013155115630001e-05
2018/02/28,0.0063119789948184,True,-0.00035620844618949963
2018/03/01,0.0059557705486289,True,0.00017197708071749977
2018/03/02,0.0061277476293464,True,-0.0005608462415793002
2018/03/03,0.0055669013877671,True,-0.00030074799461809933
2018/03/04,0.005266153393149,True,5.559480375719964e-05
2018/03/05,0.0053217481969062,True,-0.00020071527041819973
2018/03/06,0.005121032926488,True,-0.0005585331853623999
2018/03/07,0.0045624997411256,True,-0.0005482523207260004
2018/03/08,0.0040142474203996,True,2.372556417299873e-06
2018/03/09,0.0040166199768169,True,9.716098578420058e-05
2018/03/10,0.0041137809626011,True,-0.00010984313392940065
2018/03/11,0.0040039378286717,True,0.00017562212379489996
2018/03/12,0.0041795599524666,True,-0.00013701236164810008
2018/03/13,0.0040425475908185,True,-0.00010349002798589954
2018/03/14,0.0039390575628326,True,-0.00038135972382130016
2018/03/15,0.0035576978390113,True,-8.082990966400052e-06
2018/03/16,0.0035496148480449,True,4.5238623698900214e-05
2018/03/17,0.0035948534717438,True,-0.00025445331761049994
2018/03/18,0.0033404001541333,True,-0.00016195026287589998
2018/03/19,0.0031784498912574,True,0.00032585549920639964
2018/03/20,0.0035043053904638,True,0.0001580267958529
2018/03/21,0.0036623321863167,True,-1.8251200206999794e-06
2018/03/22,0.003660507066296,True,-0.00010734583251659994
2018/03/23,0.0035531612337794,True,-1.7182692122399892e-05
2018/03/24,0.003535978541657,True,-5.4906060286000116e-05
2018/03/25,0.003481072481371,True,-1.990613775119986e-05
2018/03/26,0.0034611663436198,True,-0.00019250648708219993
2018/03/27,0.0032686598565376,True,-0.0001474820485032999
2018/03/28,0.0031211778080343,True,4.961619127899931e-06
2018/03/29,0.0031261394271622,True,-0.0003192833139562001
2018/03/30,0.002806856113206,True,-6.0243407226399925e-05
2018/03/31,0.0027466127059796,True,5.193842972729982e-05
2018/04/01,0.0027985511357069,True,-9.898677390559989e-05
2018/04/02,0.0026995643618013,True,0.00010039051438829986
2018/04/03,0.0027999548761896,True,0.00021257392951479995
2018/04/04,0.0030125288057044,True,-0.0003030014412528999
2018/04/05,0.0027095273644515,True,6.996101688680001e-05
2018/04/06,0.0027794883813383,True,-8.996079919140016e-05
2018/04/07,0.0026895275821469,True,0.00011776297352070024
2018/04/08,0.0028072905556676,True,2.249540622169992e-05
2018/04/09,0.0028297859618893,True,-8.118458818949991e-05
2018/04/10,0.0027486013736998,True,0.0003543345844257001
2018/04/11,0.0031029359581255,True,0.00023537963882339996
2018/04/12,0.0033383155969489,True,0.00044971185091839975
2018/04/13,0.0037880274478673,True,0.00018383445437859976
2018/04/14,0.0039718619022459,True,0.00016123522505070032
2018/04/15,0.0041330971272966,True,0.0004389734767480001
2018/04/16,0.0045720706040446,True,2.3988041078700298e-05
2018/04/17,0.0045960586451233,True,0.0001048573109326996
2018/04/18,0.004700915956056,True,0.0006883387916024998
2018/04/19,0.0053892547476585,True,0.00043926419987570017
2018/04/20,0.0058285189475342,True,-7.916416954980004e-05
2018/04/21,0.0057493547779844,True,-0.0003412697699735996
2018/04/22,0.0054080850080108,True,0.00013851968699889975
2018/04/23,0.0055466046950097,True,-1.1296692691000094e-05
2018/04/24,0.0055353080023187,True,0.00030391090815649977
2018/04/25,0.0058392189104752,True,-0.0007688556867566998
2018/04/26,0.0050703632237185,True,0.0004817439431935005
2018/04/27,0.005552107166912,True,-0.0001338470371864001
2018/04/28,0.0054182601297256,True,3.914308041699961e-05
2018/04/29,0.0054574032101426,True,-3.2045889731000324e-05
2018/04/30,0.0054253573204116,True,-0.0001123845283603998
2018/05/01,0.0053129727920512,True,-0.0001882402661995998
2018/05/02,0.0051247325258516,True,0.00017221672854219987
2018/05/03,0.0052969492543938,True,0.0001400767984310004
2018/05/04,0.0054370260528248,True,-0.00018499971066550033
2018/05/05,0.0052520263421593,True,-8.232381518790029e-05
2018/05/06,0.0051697025269714,True,-0.00019363852090449954
2018/05/07,0.0049760640060669,True,-0.00015664705261759972
2018/05/08,0.0048194169534493,True,0.00037489412070119965
2018/05/09,0.0051943110741505,True,-0.0001642420268002003
2018/05/10,0.0050300690473503,True,-0.00027852518453349955
2018/05/11,0.0047515438628168,True,-0.00028705297343519995
2018/05/12,0.0044644908893816,True,-0.00044374473469100013
2018/05/13,0.0040207461546906,True,0.00018389011300020026
2018/05/14,0.0042046362676908,True,0.0002962126932899
2018/05/15,0.0045008489609807,True,2.436859631269918e-05
2018/05/16,0.0045252175572934,True,-0.00015110381627639943
2018/05/17,0.004374113741017,True,-0.0003029479589473005
2018/05/18,0.0040711657820697,True,8.959520244390066e-05
2018/05/19,0.0041607609845136,True,8.782146371879955e-05
2018/05/20,0.0042485824482324,True,8.52212727388002e-05
2018/05/21,0.0043338037209712,True,-0.00014605313770629964
2018/05/22,0.0041877505832649,True,-0.0003241648323704005
2018/05/23,0.0038635857508945,True,-0.00039201220858640006
2018/05/24,0.0034715735423081,True,3.276339708000028e-05
2018/05/25,0.0035043369393881,True,3.275784579639994e-05
2018/05/26,0.0035370947851845,True,-7.021183385220011e-05
2018/05/27,0.0034668829513323,True,-0.00010393368470139981
2018/05/28,0.0033629492666309,True,-0.00015448958695890016
2018/05/29,0.003208459679672,True,0.0002254071965954998
2018/05/30,0.0034338668762675,True,-6.179393533499965e-05
2018/05/31,0.0033720729409325,True,-5.684987757600263e-06
2018/06/01,0.0033663879531749,True,4.227692989320015e-05
2018/06/02,0.0034086648830681,True,0.00013584377642209986
2018/06/03,0.0035445086594902,True,0.00011897865785120022
2018/06/04,0.0036634873173414,True,-0.00015065952716790008
2018/06/05,0.0035128277901735,True,0.00011698065331590011
2018/06/06,0.0036298084434894,True,8.353407543530006e-05
2018/06/07,0.0037133425189247,True,9.675647859199669e-06
2018/06/08,0.0037230181667839,True,-4.0650946625299996e-05
2018/06/09,0.0036823672201586,True,-8.16170088274999e-05
2018/06/10,0.0036007502113311,True,-0.0004481941276846999
2018/06/11,0.0031525560836464,True,7.355367656859983e-05
2018/06/12,0.003226109760215,True,-0.00013062275053849978
2018/06/13,0.0030954870096765,True,-0.0002869630985983
2018/06/14,0.0028085239110782,True,0.00014908348744880002
2018/06/15,0.002957607398527,True,-7.750434075190016e-05
2018/06/16,0.0028801030577751,True,2.5857694597699894e-05
2018/06/17,0.0029059607523728,True,1.3400913504800233e-05
2018/06/18,0.0029193616658776,True,9.938099698109971e-05
2018/06/19,0.0030187426628587,True,-1.8753022468599723e-05
2018/06/20,0.0029999896403901,True,1.3629669092800074e-05
2018/06/21,0.0030136193094829,True,-5.01757543894003e-05
2018/06/22,0.0029634435550935,True,-0.0002791900227704998
2018/06/23,0.002684253532323,True,5.619324868199726e-06
2018/06/24,0.0026898728571912,True,-0.00020436887088709976
2018/06/25,0.0024855039863041,True,6.561219856200066e-06
2018/06/26,0.0024920652061603,True,-2.5972437928999895e-05
2018/06/27,0.0024660927682313,True,-5.354591625780043e-05
2018/06/28,0.0024125468519735,True,-0.00013224142923159987
2018/06/29,0.0022803054227419,True,0.00011249880847910001
2018/06/30,0.002392804231221,True,0.0001087429704414002
2018/07/01,0.0025015472016624,True,-3.5372994027001864e-06
2018/07/02,0.0024980099022597,True,0.00021473444263260012
2018/07/03,0.0027127443448923,True,-8.822154938349994e-05
2018/07/04,0.0026245227955088,True,5.088949331799684e-06
2018/07/05,0.0026296117448406,True,-6.286132958919968e-05
2018/07/06,0.0025667504152514,True,1.4587385171999697e-05
2018/07/07,0.0025813378004234,True,4.6244120783200254e-05
2018/07/08,0.0026275819212066,True,-2.2856192683700077e-05
2018/07/09,0.0026047257285229,True,-3.309658710400022e-05
2018/07/10,0.0025716291414189,True,-0.0001734796044604997
2018/07/11,0.0023981495369584,True,2.5770092539100127e-05
2018/07/12,0.0024239196294975,True,-0.00010812336177830036
2018/07/13,0.0023157962677192,True,-3.496447582419966e-05
2018/07/14,0.002280831791895,True,4.795673161089994e-05
2018/07/15,0.0023287885235059,True,5.5884986306300056e-05
2018/07/16,0.0023846735098122,True,0.0004556133632478
2018/07/17,0.00284028687306,True,0.00038720772770019967
2018/07/18,0.0032274946007602,True,0.0004634409610989
2018/07/19,0.0036909355618591,True,0.00012524337639050007
2018/07/20,0.0038161789382496,True,-0.00038883641869459987
2018/07/21,0.003427342519555,True,-0.00016130478908029993
2018/07/22,0.0032660377304747,True,0.0001898805414376997
2018/07/23,0.0034559182719124,True,-3.9826433448199826e-05
2018/07/24,0.0034160918384642,True,0.00023797524052239982
2018/07/25,0.0036540670789866,True,-0.00014369750325099982
2018/07/26,0.0035103695757356,True,-0.00013502456729790014
2018/07/27,0.0033753450084377,True,3.4031039993000136e-05
2018/07/28,0.0034093760484307,True,-1.02467801328999e-05
2018/07/29,0.0033991292682978,True,-0.00010807770551739997
2018/07/30,0.0032910515627804,True,-1.9031115497700028e-05
2018/07/31,0.0032720204472827,True,-0.00025845239557080023
2018/08/01,0.0030135680517119,True,3.570862855820003e-05
2018/08/02,0.0030492766802701,True,-5.622766663479972e-05
2018/08/03,0.0029930490136353,True,-3.298216350649998e-05
2018/08/04,0.0029600668501288,True,-0.0001336505663700003
2018/08/05,0.0028264162837588,True,1.7406436722600116e-05
2018/08/06,0.0028438227204814,True,-6.384820167079988e-05
2018/08/07,0.0027799745188106,True,-0.00010019732212040002
2018/08/08,0.0026797771966902,True,-0.00023956475019260015
2018/08/09,0.0024402124464976,True,0.00012536474852510018
2018/08/10,0.0025655771950227,True,-0.0001294025902149002
2018/08/11,0.0024361746048078,True,-2.577958429570001e-05
2018/08/12,0.0024103950205121,True,1.6943114182600173e-05
2018/08/13,0.0024273381346947,True,-6.733720269520025e-05
2018/08/14,0.0023600009319995,True,-0.00010183405549949983
2018/08/15,0.0022581668765,True,4.8569699892299974e-05
2018/08/16,0.0023067365763923,True,9.59359496199982e-06
2018/08/17,0.0023163301713543,True,0.00017968169419220036
2018/08/18,0.0024960118655465,True,-9.240256997879994e-05
2018/08/19,0.0024036092955677,True,6.996112479999966e-05
2018/08/20,0.0024735704203677,True,-0.00011602632583469991
2018/08/21,0.002357544094533,True,6.088832097189993e-05
2018/08/22,0.0024184324155049,True,-0.00010414234226349987
2018/08/23,0.0023142900732414,True,7.138554805890011e-05
2018/08/24,0.0023856756213003,True,3.470237372559968e-05
2018/08/25,0.0024203779950259,True,-1.5220881079499975e-05
2018/08/26,0.0024051571139464,True,1.0065623784099968e-05
2018/08/27,0.0024152227377305,True,7.814214370940008e-05
2018/08/28,0.0024933648814399,True,0.00014120074990200005
2018/08/29,0.0026345656313419,True,-2.016285661169976e-05
2018/08/30,0.0026144027747302,True,0.0005984709658808998
2018/08/31,0.0032128737406111,True,0.0016752058888043998
2018/09/01,0.0048880796294155,True,0.0014102853319121
2018/09/02,0.0062983649613276,True,-0.0012554610397855995
2018/09/03,0.005042903921542,True,0.0002598574319379
2018/09/04,0.0053027613534799,True,-3.479458186879999e-05
2018/09/05,0.0052679667716111,True,-0.00026346239068599994
2018/09/06,0.0050045043809251,True,-1.6729828675000197e-05
2018/09/07,0.0049877745522501,True,0.0002889907582006995
2018/09/08,0.0052767653104508,True,0.00040200063926329986
2018/09/09,0.0056787659497141,True,0.00014843368428620052
2018/09/10,0.0058271996340003,True,0.0010560642346834999
2018/09/11,0.0068832638686838,True,-0.0005739450656816001
2018/09/12,0.0063093188030022,True,0.0001400829308151998
2018/09/13,0.0064494017338174,True,0.00010093015193150031
2018/09/14,0.0065503318857489,True,-0.0003614217013362996
2018/09/15,0.0061889101844126,True,4.2499857818899776e-05
2018/09/16,0.0062314100422315,True,0.00034042746001349943
2018/09/17,0.006571837502245,True,-0.00032021481037289995
2018/09/18,0.0062516226918721,True,-0.00029557424835790005
2018/09/19,0.0059560484435142,True,-0.00034105655767969947
2018/09/20,0.0056149918858345,True,8.315764962199979e-05
2018/09/21,0.0056981495354565,True,1.8087813610000517e-06
2018/09/22,0.0056999583168175,True,0.00011145978646950015
2018/09/23,0.005811418103287,True,0.00013822151390729953
2018/09/24,0.0059496396171943,True,-0.0002655814748119996
2018/09/25,0.0056840581423823,True,6.391907230440027e-05
2018/09/26,0.0057479772146867,True,6.178096671599458e-06
2018/09/27,0.0057541553113583,True,0.00013475508899670006
2018/09/28,0.005888910400355,True,-1.1775879091300082e-05
2018/09/29,0.0058771345212637,True,1.0592859655400057e-05
2018/09/30,0.0058877273809191,True,5.8057531581100566e-05
2018/10/01,0.0059457849125002,True,6.905636652899429e-06
2018/10/02,0.0059526905491531,True,-0.00012271153522579962
2018/10/03,0.0058299790139273,True,-9.191525062370032e-05
2018/10/04,0.0057380637633036,True,-8.130448917290003e-05
2018/10/05,0.0056567592741307,True,2.9049620510699856e-05
2018/10/06,0.0056858088946414,True,-9.367560205259928e-05
2018/10/07,0.0055921332925888,True,1.1565827632899553e-05
2018/10/08,0.0056036991202217,True,2.5892206899300226e-05
2018/10/09,0.005629591327121,True,1.7642297972100124e-05
2018/10/10,0.0056472336250931,True,-4.567575152420074e-05
2018/10/11,0.0056015578735689,True,-0.0005433083593394993
2018/10/12,0.0050582495142294,True,0.0002188725469131998
2018/10/13,0.0052771220611426,True,-3.977392570249979e-05
2018/10/14,0.0052373481354401,True,-1.2768486907299877e-05
2018/10/15,0.0052245796485328,True,0.00014147432118799975
2018/10/16,0.0053660539697208,True,-0.0002565526847152005
2018/10/17,0.0051095012850056,True,-0.00042355732168070006
2018/10/18,0.0046859439633249,True,-0.00023906205107319944
2018/10/19,0.0044468819122517,True,9.599895807899973e-05
2018/10/20,0.0045428808703307,True,7.188427079370032e-05
2018/10/21,0.0046147651411244,True,-5.75970439792e-05
2018/10/22,0.0045571680971452,True,-8.047711112690002e-05
2018/10/23,0.0044766909860183,True,-0.0002601651890293006
2018/10/24,0.004216525796989,True,-0.00027217494054929993
2018/10/25,0.0039443508564397,True,-0.00020960723451729979
2018/10/26,0.0037347436219224,True,0.00028144275251600027
2018/10/27,0.0040161863744384,True,0.0001836288307583995
2018/10/28,0.0041998152051968,True,-7.300048602889957e-05
2018/10/29,0.0041268147191679,True,-0.00020715871829939982
2018/10/30,0.0039196560008685,True,-3.8072712723500116e-05
2018/10/31,0.003881583288145,True,-7.997617280919994e-05
2018/11/01,0.0038016071153358,True,-2.62556689144002e-05
2018/11/02,0.0037753514464214,True,1.2511565547199989e-05
